anr,datum,legisjahr,rechtsform_name,titel_kurz_d,anzahl,beteiligung,annahme,volkja-proz,berecht,stimmen,gultig,leer,hauptgruppe,untergruppe,kleinstgruppe,br-pos,sr-pos,nr-pos,bv-pos,srja,srnein,nrja,nrnein,sammeltempo,p-fdp,p-sps,p-svp,p-mitte,p-evp,p-gps,p-glp,p-ucsp,p-pda,p-sd,p-edu,p-fps,p-lega,p-kvp,p-mcg,p-cvp,p-bdp,p-lps,p-ldu,p-poch,p-rep,p-eco,p-sgv,p-sbv,p-sgb,p-travs,p-sav,p-vsa,p-vpod,p-voev,p-tcs,p-vcs,p-acs,p-sbk,p-ssv,p-gem,p-kdk,p-kkjpd,p-gdk,p-ldk,p-vdk,p-sodk,p-endk,p-fdk,p-edk,p-bpuk,anneepolitique,curiavista-de,swissvoteslink,rechtsform
172.0,1954-10-24,1951-1955,Obligatorisches Referendum,Finanzordnung 1955 bis 1958,1,46.77,1.0,69.99,1441310.0,674142.0,653715.0,19331.0,Öffentliche Finanzen,Finanzordnung,,,1,1,1,34,0,116,4,0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/172.00,1
173.0,1954-12-05,1951-1955,Volksinitiative,Initiative zum Schutz der Stromlandschaft Rheinau,1,51.88,0.0,31.24,1442668.0,748439.0,733444.0,13995.0,Energie,Wasserkraft,,2.0,2,2,2,.,.,33,66,339,2.0,5.0,2.0,,,,,,1.0,,,,,,,2.0,,,5.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/173.00,3
174.1,1955-03-13,1951-1955,Volksinitiative,Mieter- und Konsumentenschutzinitiative,1,55.53,0.0,50.24,1447187.0,803692.0,781502.0,16515.0,Wirtschaft,Wirtschaftspolitik,Preispolitik,2.0,2,2,2,4,30,0,83,1274,2.0,1.0,2.0,,2.0,,,,,,,,,,,2.0,,2.0,2.0,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/174.10,3
174.2,1955-03-13,1951-1955,Direkter Gegenentwurf,Gegenentwurf zur Mieter- und Konsumentenschutzinitiative,1,55.53,0.0,40.68,1447187.0,803692.0,781502.0,16515.0,Wirtschaft,Wirtschaftspolitik,Preispolitik,,1,1,1,30,4,83,0,0,1.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/174.20,4
175.0,1956-03-04,1955-1959,Obligatorisches Referendum,Befristete Weiterführung einer beschränkten Preiskontrolle,1,49.4,1.0,77.54,1454506.0,718548.0,699531.0,16118.0,Wirtschaft,Wirtschaftspolitik,Preispolitik,,1,1,1,30,0,149,0,0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/175.00,1
176.0,1956-05-13,1955-1959,Volksinitiative,Initiative zur Erweiterung der Volksrechte bei Wasserrechtskonzessionen,2,52.09,0.0,36.92,1454269.0,757492.0,721053.0,35070.0,Energie,Wasserkraft,,2.0,2,2,2,0,33,12,116,335,2.0,5.0,2.0,,1.0,,,,,,,,,,,2.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/176.00,3
177.0,1956-05-13,1955-1959,Fakultatives Referendum,Gewährung einer Hilfe an die Holzverzuckerungs-AG Graubünden,2,52.64,0.0,42.46,1454269.0,765543.0,744837.0,19203.0,Wirtschaft,Wirtschaftspolitik,Strukturpolitik,1.0,1,1,1,28,2,118,13,.,5.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,,2.0,2.0,,,2.0,5.0,1.0,1.0,,,,,,5.0,,2.0,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/177.00,2
178.0,1956-09-30,1955-1959,Obligatorisches Referendum,Revision der Brotgetreideordnung ,2,43.95,0.0,38.75,1459824.0,641604.0,619135.0,21263.0,Landwirtschaft,Pflanzliche Produktion,,,1,1,1,34,4,99,36,0,1.0,2.0,1.0,,,,,,,,,,,,,1.0,,1.0,2.0,,,1.0,1.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/178.00,1
179.0,1956-09-30,1955-1959,Direkter Gegenentwurf,Beschluss betreffend Ausgabenbeschlüsse der Bundesversammlung,2,43.83,0.0,45.52,1459824.0,639896.0,607777.0,30926.0,Öffentliche Finanzen,Öffentliche Ausgaben,,,1,1,1,30,5,72,58,0,1.0,2.0,5.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/179.00,4
180.0,1957-03-03,1955-1959,Obligatorisches Referendum,Zivilschutzartikel,2,53.1,0.0,48.09,1464540.0,777715.0,750661.0,25384.0,Sicherheitspolitik,Öffentliche Sicherheit,Bevölkerungsschutz,,1,1,1,32,0,121,0,0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/180.00,1
181.0,1957-03-03,1955-1959,Obligatorisches Referendum,Verfassungsartikel betreffend Rundspruch und Fernsehen,2,52.95,0.0,42.76,1464540.0,775463.0,747846.0,26199.0,"Kultur, Religion & Medien",Medien und Kommunikation,"Radio, Fernsehen, Elektronische Medien",,1,1,1,32,0,125,0,0,2.0,1.0,1.0,,,,,,,,,,,,,1.0,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/181.00,1
182.0,1957-11-24,1955-1959,Obligatorisches Referendum,Verfassungsartikel zu Atomenergie und Strahlenschutz,2,45.45,1.0,77.33,1469328.0,667842.0,635896.0,30487.0,Energie,Kernenergie,,,1,1,1,38,0,141,0,0,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/182.00,1
183.0,1957-11-24,1955-1959,Obligatorisches Referendum,Beschluss zur Brotgetreideversorgung des Landes,2,45.49,1.0,62.67,1469328.0,668363.0,641063.0,25985.0,Landwirtschaft,Pflanzliche Produktion,,,1,1,1,36,0,114,8,0,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/183.00,1
184.0,1958-01-26,1955-1959,Volksinitiative,Initiative «gegen den Missbrauch wirtschaftlicher Macht»,1,51.8,0.0,25.89,1469853.0,761393.0,742619.0,17409.0,Wirtschaft,Wirtschaftspolitik,Wettbewerbspolitik,2.0,2,2,2,0,35,9,140,216,2.0,5.0,2.0,,,,,,1.0,,,,,,,2.0,,,1.0,,,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/184.00,3
185.0,1958-05-11,1955-1959,Obligatorisches Referendum,Neuordnung des Finanzhaushalts,1,53.22,1.0,54.58,1471221.0,782942.0,768170.0,13480.0,Öffentliche Finanzen,Steuerwesen,Steuerpolitik,,1,1,1,33,6,118,52,0,1.0,2.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/185.00,1
186.0,1958-07-06,1955-1959,Obligatorisches Referendum,Verfassungsartikel zum Filmwesen,2,42.34,1.0,61.26,1472828.0,623563.0,592239.0,30285.0,"Kultur, Religion & Medien",Kulturpolitik,,,1,1,1,38,0,132,0,0,1.0,1.0,1.0,,1.0,,,,2.0,,,,,,,1.0,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/186.00,1
187.0,1958-07-06,1955-1959,Direkter Gegenentwurf,Bundesbeschluss über die Verbesserung des Strassennetzes,2,42.41,1.0,84.96,1472828.0,624593.0,606634.0,17024.0,Verkehr & Infrastruktur,Strassenverkehr,Strassenbau,,1,1,1,36,0,147,0,0,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/187.00,4
188.0,1958-10-26,1955-1959,Volksinitiative,Initiative «zur Einführung der 44-Stunden-Woche»,1,61.84,0.0,34.99,1476963.0,913333.0,902608.0,9112.0,Wirtschaft,Arbeit und Beschäftigung,Arbeitszeit,2.0,2,2,2,3,23,19,121,174,2.0,5.0,2.0,,,,,,1.0,,,,,,,2.0,,,1.0,,,2.0,2.0,2.0,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/188.00,3
189.0,1958-12-07,1955-1959,Obligatorisches Referendum,Erhöhung des Höchsteinsatzes bei Kursaalspielen,2,46.24,1.0,59.89,1477043.0,682936.0,655525.0,26268.0,Wirtschaft,Wirtschaftspolitik,Strukturpolitik,,1,1,1,28,1,121,3,0,1.0,1.0,1.0,,2.0,,,,,,,,,,,1.0,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/189.00,1
190.0,1958-12-07,1955-1959,Fakultatives Referendum,Abkommen mit Italien zur Wasserkraft des Spöl,2,46.41,1.0,75.18,1477043.0,685433.0,666643.0,17612.0,Aussenpolitik,Staatsverträge,,1.0,1,1,1,34,0,139,0,.,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/190.00,2
191.0,1959-02-01,1955-1959,Obligatorisches Referendum,Einführung des Frauenstimmrechts,1,66.72,0.0,33.08,1480555.0,987843.0,978666.0,7497.0,Staatsordnung,Volksrechte,Stimmrecht,,1,1,1,26,12,96,43,0,5.0,1.0,2.0,,1.0,,,,1.0,,,,,,,5.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/191.00,1
192.0,1959-05-24,1955-1959,Obligatorisches Referendum,Zivilschutzartikel,1,42.86,1.0,62.26,1479566.0,634144.0,611332.0,21623.0,Sicherheitspolitik,Öffentliche Sicherheit,Bevölkerungsschutz,,1,1,1,35,0,133,0,0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/192.00,1
193.0,1960-05-29,1959-1963,Obligatorisches Referendum,Weiterführung befristeter Preiskontrollmassnahmen,1,38.99,1.0,77.54,1488779.0,580472.0,557424.0,22033.0,Wirtschaft,Wirtschaftspolitik,Preispolitik,,1,1,1,25,0,110,30,0,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/193.00,1
194.0,1960-12-04,1959-1963,Fakultatives Referendum,Massnahmen für die Milchwirtschaft,1,49.79,1.0,56.34,1493734.0,743794.0,710124.0,31199.0,Landwirtschaft,Tierische Produktion,,1.0,1,1,1,32,0,93,9,.,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/194.00,2
195.0,1961-03-05,1959-1963,Obligatorisches Referendum,Artikel betreffend Leitungsanlagen für Treibstoffe,2,62.81,1.0,71.43,1496380.0,939939.0,902644.0,35198.0,Energie,"Erdöl, Gas",,,1,1,1,34,0,137,0,0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/195.00,1
196.0,1961-03-05,1959-1963,Fakultatives Referendum,Treibstoffzoll zur Finanzierung der Nationalstrassen,2,63.26,0.0,46.55,1496380.0,946591.0,932847.0,11649.0,Öffentliche Finanzen,Steuerwesen,Indirekte Steuern,1.0,1,1,1,32,0,135,5,.,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,2.0,,,1.0,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/196.00,2
197.0,1961-10-22,1959-1963,Volksinitiative,Volksinitiative zur Einführung der Gesetzesinitiative,1,40.1,0.0,29.44,1502509.0,602517.0,580287.0,21082.0,Staatsordnung,Volksrechte,Initiative,2.0,2,2,2,0,36,35,102,2426,2.0,1.0,2.0,,,,,,,,,,,,,2.0,,,1.0,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/197.00,3
198.0,1961-12-03,1959-1963,Fakultatives Referendum,Uhrenstatut,1,45.89,1.0,66.7,1505074.0,690624.0,664862.0,24523.0,Wirtschaft,Wirtschaftspolitik,Strukturpolitik,1.0,1,1,1,36,0,140,8,.,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/198.00,2
199.0,1962-04-01,1959-1963,Volksinitiative,Initiative «für ein Verbot der Atomwaffen»,1,55.6,0.0,34.82,1510038.0,839590.0,824033.0,14003.0,Sicherheitspolitik,Armee,Rüstung,2.0,2,2,2,0,42,6,134,229,2.0,2.0,2.0,,2.0,,,,1.0,,,,,,,2.0,,2.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/199.00,3
200.0,1962-05-27,1959-1963,Obligatorisches Referendum,Natur- und Heimatschutz-Artikel,2,38.77,1.0,79.11,1509718.0,585357.0,559415.0,25360.0,Umwelt & Lebensraum,Umwelt,Natur- und Heimatschutz,,1,1,1,39,0,146,0,0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/200.00,1
201.0,1962-05-27,1959-1963,Fakultatives Referendum,Gesetz über die Taggelder des Nationalrates,2,38.78,0.0,31.68,1509718.0,585515.0,557966.0,26823.0,Staatsordnung,Institutionen,Parlament,1.0,1,1,1,23,0,107,6,.,1.0,5.0,66.0,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/201.00,2
202.0,1962-11-04,1959-1963,Obligatorisches Referendum,Festsetzung der Mitgliederzahl des Nationalrates,1,36.31,1.0,63.69,1515920.0,550467.0,519790.0,29179.0,Staatsordnung,Institutionen,Parlament,,1,1,1,37,3,141,0,0,1.0,1.0,1.0,,,,,,,,,,,,,66.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/202.00,1
203.0,1963-05-26,1959-1963,Volksinitiative,Initiative für ein Referendum gegen Atomwaffen,1,48.8,0.0,37.79,1523595.0,743469.0,725299.0,16783.0,Sicherheitspolitik,Armee,Rüstung,2.0,2,2,2,0,34,35,98,218,2.0,1.0,2.0,,2.0,,,,1.0,,,,,,,2.0,,,2.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/203.00,3
204.0,1963-12-08,1963-1967,Obligatorisches Referendum,Weiterführung der Finanzordnung ,2,41.81,1.0,77.61,1532921.0,640868.0,611756.0,28142.0,Öffentliche Finanzen,Finanzordnung,,,1,1,1,31,0,97,9,0,1.0,1.0,1.0,,,,,,2.0,,,,,,,1.0,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/204.00,1
205.0,1963-12-08,1963-1967,Obligatorisches Referendum,Artikel über Stipendien und Ausbildungsbeihilfen,2,41.75,1.0,78.48,1532921.0,639940.0,611631.0,27400.0,Bildung & Forschung,Hochschulen,,,1,1,1,34,0,127,0,0,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/205.00,1
206.0,1964-02-02,1963-1967,Obligatorisches Referendum,Erlass einer allgemeinen Steueramnestie,1,44.28,0.0,41.97,1535746.0,679971.0,658100.0,20519.0,Öffentliche Finanzen,Steuerwesen,Steuerpolitik,,1,1,1,26,6,110,5,0,2.0,66.0,1.0,,,,,,2.0,,,,,,,1.0,,2.0,66.0,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/206.00,1
207.0,1964-05-24,1963-1967,Fakultatives Referendum,Berufsbildungsgesetz,1,37.03,1.0,68.61,1539434.0,570037.0,546649.0,21893.0,Bildung & Forschung,Berufsbildung,,1.0,1,1,1,33,0,124,5,.,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/207.00,2
208.0,1964-12-06,1963-1967,Obligatorisches Referendum,Weiterführung befristeter Preiskontrollmassnahmen,1,39.2,1.0,79.47,1547405.0,606600.0,580888.0,24244.0,Wirtschaft,Wirtschaftspolitik,Preispolitik,,1,1,1,37,0,119,10,0,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/208.00,1
209.0,1965-02-28,1963-1967,Obligatorisches Referendum,Bekämpfung der Teuerung durch Massnahmen im Kreditwesen,2,59.67,1.0,57.72,1558090.0,929696.0,912344.0,15348.0,Wirtschaft,Wirtschaftspolitik,Konjunkturpolitik,,1,1,1,37,0,162,18,0,1.0,1.0,1.0,,1.0,,,,2.0,,,,,,,1.0,,,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/209.00,1
210.0,1965-02-28,1963-1967,Obligatorisches Referendum,Bekämpfung der Teuerung durch Massnahmen in der Bauwirtschaft,2,59.7,1.0,55.54,1558090.0,930253.0,914186.0,13992.0,Wirtschaft,Wirtschaftspolitik,Konjunkturpolitik,,1,1,1,35,2,143,35,0,1.0,1.0,1.0,,1.0,,,,2.0,,,,,,,1.0,,,2.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/210.00,1
211.0,1965-05-16,1963-1967,Fakultatives Referendum,Milchbeschluss,1,37.47,1.0,61.99,1556375.0,583161.0,559843.0,22628.0,Landwirtschaft,Tierische Produktion,,1.0,1,1,1,34,0,136,5,.,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/211.00,2
212.0,1966-10-16,1963-1967,Obligatorisches Referendum,Auslandschweizer-Artikel,2,47.87,1.0,68.06,1580573.0,756585.0,721703.0,33719.0,Aussenpolitik,Auslandschweizer:innen,,,1,1,1,33,0,112,0,0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,66.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/212.00,1
213.0,1966-10-16,1963-1967,Volksinitiative,Initiative «zur Bekämpfung des Alkoholismus»,2,48.04,0.0,23.37,1580573.0,759370.0,745509.0,12697.0,Sozial- und Gesellschaftspolitik,Gesundheit,Suchtmittel,2.0,2,2,2,0,33,17,108,249,2.0,66.0,2.0,,1.0,,,,,,,,,,,2.0,,2.0,1.0,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/213.00,3
214.0,1967-07-02,1963-1967,Volksinitiative,Initiative «gegen die Bodenspekulation»,1,37.98,0.0,32.69,1591621.0,604472.0,590294.0,13062.0,Umwelt & Lebensraum,Boden,Bodenrecht,2.0,2,2,2,0,35,36,96,463,2.0,1.0,2.0,,,,,,1.0,,,,,,,2.0,,,66.0,,,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/214.00,3
215.0,1968-02-18,1967-1971,Obligatorisches Referendum,Erlass einer allgemeinen Steueramnestie,1,41.8,1.0,61.85,1603763.0,670402.0,648155.0,20158.0,Öffentliche Finanzen,Steuerwesen,Steuerpolitik,,1,1,1,31,8,132,22,0,1.0,5.0,1.0,,1.0,,,,2.0,,,,,,,1.0,,,66.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/17283,,https://swissvotes.ch/vote/215.00,1
216.0,1968-05-19,1967-1971,Fakultatives Referendum,Gesetz über die Tabakbesteuerung,1,36.92,0.0,48.25,1606731.0,593258.0,574610.0,17815.0,Öffentliche Finanzen,Steuerwesen,Indirekte Steuern,1.0,1,1,1,36,0,141,4,.,1.0,5.0,1.0,,,,,,,,,,,,,1.0,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/17284,,https://swissvotes.ch/vote/216.00,2
217.0,1969-06-01,1967-1971,Fakultatives Referendum,Gesetz über die Eidgenössischen Technischen Hochschulen,1,33.92,0.0,34.48,1623226.0,550592.0,521313.0,28246.0,Bildung & Forschung,Hochschulen,,1.0,1,1,1,39,0,180,0,.,2.0,2.0,66.0,,2.0,,,,2.0,,,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/217.00,2
218.0,1969-09-14,1967-1971,Obligatorisches Referendum,Verfassungsrechtliche Ordnung des Bodenrechts,1,32.94,1.0,55.93,1626593.0,535830.0,511818.0,22977.0,Umwelt & Lebensraum,Boden,Bodenrecht,,1,1,1,34,0,114,35,0,1.0,1.0,1.0,,1.0,,,,2.0,,,,,,,1.0,,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/218.00,1
219.0,1970-02-01,1967-1971,Fakultatives Referendum,Bundesbeschluss über die inländische Zuckerwirtschaft,1,43.76,1.0,54.24,1634975.0,715486.0,700676.0,13615.0,Landwirtschaft,Pflanzliche Produktion,,1.0,1,1,1,38,1,102,32,.,1.0,2.0,1.0,,1.0,,,,1.0,,,,,,,1.0,,1.0,2.0,,,,,1.0,5.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,https://swissvotes.ch/vote/219.00,2
220.0,1970-06-07,1967-1971,Volksinitiative,Initiative «Gegen die Überfremdung»,1,74.72,0.0,45.99,1641777.0,1226658.0,1212361.0,11740.0,Sozial- und Gesellschaftspolitik,Gesellschaftsfragen,Migrations- und Integrationspolitik,2.0,2,2,2,0,34,1,150,190,2.0,2.0,2.0,,2.0,,,,2.0,1.0,,,,,,2.0,,2.0,2.0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,https://www.parlament.ch/afs/data/d/gesch/1969/d_gesch_19690365_620.htm,https://swissvotes.ch/vote/220.00,3
221.0,1970-09-27,1967-1971,Obligatorisches Referendum,Verfassungsartikel zur Förderung von Turnen und Sport,2,43.77,1.0,74.63,1648062.0,721383.0,702644.0,17658.0,Bildung & Forschung,Schulen,,,1,1,1,28,0,137,0,0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,https://www.parlament.ch/afs/data/d/gesch/1969/d_gesch_19690361_620.htm,https://swissvotes.ch/vote/221.00,1
222.0,1970-09-27,1967-1971,Volksinitiative,Initiative «Recht auf Wohnung und Ausbau des Familienschutzes»,2,43.81,0.0,48.92,1648062.0,722070.0,704458.0,16420.0,Umwelt & Lebensraum,Wohnen,Mietwesen,2.0,2,2,2,0,34,42,96,329,2.0,1.0,2.0,,2.0,,,,1.0,,,,,,,1.0,,2.0,1.0,,,,2.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,https://www.parlament.ch/afs/data/d/gesch/1969/d_gesch_19690356_620.htm,https://swissvotes.ch/vote/222.00,3
223.0,1970-11-15,1967-1971,Obligatorisches Referendum,Änderung der Finanzordnung,1,40.95,0.0,55.38,1665753.0,682095.0,661082.0,19658.0,Öffentliche Finanzen,Finanzordnung,,,1,1,1,19,14,112,25,0,1.0,1.0,1.0,,1.0,,,,2.0,,,,,,,1.0,,2.0,1.0,,,5.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/17294,https://www.parlament.ch/afs/data/d/gesch/1969/d_gesch_19690360_620.htm,https://swissvotes.ch/vote/223.00,1
224.0,1971-02-07,1967-1971,Obligatorisches Referendum,Einführung des Frauenstimmrechts,1,57.73,1.0,65.73,1654708.0,955321.0,944991.0,8600.0,Staatsordnung,Volksrechte,Stimmrecht,,1,1,1,32,0,137,0,0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,https://www.parlament.ch/afs/data/d/gesch/1969/d_gesch_19690476_620.htm,https://swissvotes.ch/vote/224.00,1
225.0,1971-06-06,1967-1971,Obligatorisches Referendum,Umweltschutzartikel,2,37.85,1.0,92.7,3565435.0,1349608.0,1319290.0,28252.0,Umwelt & Lebensraum,Umwelt,Umweltpolitik,1.0,1,1,1,39,0,139,0,0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,https://www.parlament.ch/afs/data/d/gesch/1970/d_gesch_19700564_620.htm,https://swissvotes.ch/vote/225.00,1
226.0,1971-06-06,1967-1971,Obligatorisches Referendum,Weiterführung der Finanzordnung,2,37.76,1.0,72.75,3565435.0,1346363.0,1279583.0,64306.0,Öffentliche Finanzen,Finanzordnung,,,1,1,1,36,0,125,20,0,1.0,1.0,1.0,,2.0,,,,2.0,1.0,,,,,,1.0,,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/17354,https://www.parlament.ch/afs/data/d/gesch/1970/d_gesch_19700736_620.htm,https://swissvotes.ch/vote/226.00,1
227.1,1972-03-05,1971-1975,Volksinitiative,Initiative «zur Förderung des Wohnungsbaues»,3,35.71,0.0,28.95,3600759.0,1285893.0,1244492.0,26974.0,Umwelt & Lebensraum,Wohnen,"Wohnungsbau, Wohneigentum",2.0,2,2,2,0,38,0,131,373,2.0,2.0,2.0,,2.0,,,,2.0,1.0,,,,,,2.0,,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,https://www.parlament.ch/afs/data/d/gesch/1971/d_gesch_19710940_620.htm,https://swissvotes.ch/vote/227.10,3
227.2,1972-03-05,1971-1975,Direkter Gegenentwurf,Gegenentwurf zur Wohnungsbau-Initiative,3,35.71,1.0,58.47,3600759.0,1285893.0,1244492.0,26974.0,Umwelt & Lebensraum,Wohnen,"Wohnungsbau, Wohneigentum",,1,1,1,38,0,131,0,0,1.0,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,https://www.parlament.ch/afs/data/d/gesch/1971/d_gesch_19710940_620.htm,https://swissvotes.ch/vote/227.20,4
